molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"3467",5,5,0,0,0,13,2,-2,477.600,1.751,726.871,501.129,225.742,0.000,0.000,1424.981,11.000,16.950,0.0021507,0.0773408,0.8425201,42.526,15.456,39.202,32.943,-3.728,2.000,3.223,-7.711,1.111,-1.543,0.429,-8.557,8.999,-1.939,8,-1.009,1,0.000,0.000,0.000,176.144,12,2,18,0,18,16,33,2,0.132
"3467",5,5,0,0,0,13,2,-2,477.600,4.600,736.014,490.710,245.304,0.000,0.000,1424.720,11.000,16.950,0.0148538,0.0763801,0.8319534,42.516,15.614,39.424,33.098,-3.908,2.000,3.223,-7.882,0.725,-1.786,0.271,-8.918,9.072,-1.865,8,-1.052,1,0.000,0.000,0.000,183.862,12,2,18,0,18,16,33,2,0.058
"3467",5,5,0,0,0,13,2,-2,477.600,5.921,712.846,490.273,222.573,0.000,0.000,1405.535,11.000,16.950,0.0249404,0.0788624,0.8512627,41.748,15.253,39.254,32.887,-3.766,2.000,3.223,-7.570,1.191,-1.471,0.463,-8.499,8.868,-1.983,8,-1.000,1,0.000,0.000,0.000,183.761,12,2,18,0,18,16,33,2,0.152
"3467",5,5,0,0,0,13,2,-2,477.600,2.285,777.245,527.858,249.386,0.000,0.000,1460.585,11.000,16.950,0.0035759,0.0723283,0.8009865,43.951,16.069,39.665,33.225,-3.882,2.000,3.223,-8.383,0.663,-2.014,0.246,-8.993,8.905,-1.618,8,-1.124,1,0.000,0.000,0.000,184.086,12,2,18,0,18,16,33,2,0.049
"3467",5,5,0,0,0,13,2,-2,477.600,1.322,696.400,487.880,208.519,0.000,0.000,1401.054,11.000,16.950,0.0012465,0.0807249,0.8695137,41.569,15.102,38.869,32.752,-3.615,2.000,3.223,-7.274,1.619,-1.262,0.645,-8.240,8.961,-1.956,8,-0.932,1,0.000,0.000,0.000,177.643,12,2,18,0,18,16,33,2,0.275
"3467",5,5,0,0,0,13,2,-2,477.600,6.296,746.446,532.696,213.749,0.000,0.000,1441.706,11.000,16.950,0.0274952,0.0753126,0.8268330,43.196,15.554,39.663,32.908,-3.626,2.000,3.223,-7.965,1.444,-1.507,0.570,-8.336,8.947,-2.164,8,-1.049,1,0.000,0.000,0.000,185.390,12,2,18,0,18,16,33,2,0.220
"3467",5,5,0,0,0,13,2,-2,477.600,7.055,752.621,538.484,214.137,0.000,0.000,1448.949,11.000,16.950,0.0343474,0.0746947,0.8227935,43.486,15.632,39.846,32.926,-3.609,2.000,3.223,-8.030,1.432,-1.532,0.565,-8.343,8.919,-2.092,8,-1.055,1,0.000,0.000,0.000,184.471,12,2,18,0,18,16,33,2,0.217
"3467",5,5,0,0,0,13,2,-2,477.600,5.295,744.600,525.821,218.779,0.000,0.000,1446.974,11.000,16.950,0.0193792,0.0754993,0.8309006,43.407,15.624,39.671,32.938,-3.618,2.000,3.223,-7.899,1.294,-1.536,0.506,-8.429,8.830,-2.240,8,-1.026,1,0.000,0.000,0.000,180.634,12,2,18,0,18,16,33,2,0.178
"3467",5,5,0,0,0,13,2,-2,477.600,3.825,738.910,520.896,218.014,0.000,0.000,1438.763,11.000,16.950,0.0101665,0.0760807,0.8341292,43.078,15.539,39.437,32.919,-3.641,2.000,3.223,-7.847,1.316,-1.512,0.515,-8.415,8.963,-2.135,8,-1.024,1,0.000,0.000,0.000,185.320,12,2,18,0,18,16,33,2,0.184
"3467",5,5,0,0,0,13,2,-2,477.600,2.459,764.029,529.322,234.707,0.000,0.000,1471.016,11.000,16.950,0.0041100,0.0735794,0.8187158,44.369,15.985,39.833,33.093,-3.657,2.000,3.223,-8.096,0.914,-1.757,0.348,-8.722,8.912,-2.186,8,-1.039,1,0.000,0.000,0.000,180.151,12,2,18,0,18,16,33,2,0.091
"3467",5,5,0,0,0,13,2,-2,477.600,6.372,748.053,529.409,218.645,0.000,0.000,1439.564,11.000,16.950,0.0282049,0.0751508,0.8242387,43.110,15.577,39.655,32.945,-3.681,2.000,3.223,-8.007,1.298,-1.569,0.508,-8.426,8.747,-2.070,8,-1.062,1,0.000,0.000,0.000,179.410,12,2,18,0,18,16,33,2,0.179
"3467",5,5,0,0,0,13,2,-2,477.600,3.704,748.296,537.216,211.080,0.000,0.000,1442.463,11.000,16.950,0.0095088,0.0751264,0.8250777,43.226,15.547,39.406,32.894,-3.611,2.000,3.223,-7.993,1.531,-1.490,0.607,-8.287,9.093,-1.825,8,-1.055,1,0.000,0.000,0.000,180.107,12,2,18,0,18,16,33,2,0.247
"3467",5,5,0,0,0,13,2,-2,477.600,4.509,756.475,528.293,228.182,0.000,0.000,1451.991,11.000,16.950,0.0140010,0.0743141,0.8197464,43.607,15.768,39.666,33.030,-3.703,2.000,3.223,-8.079,1.054,-1.687,0.405,-8.602,8.958,-2.127,8,-1.062,1,0.000,0.000,0.000,183.502,12,2,18,0,18,16,33,2,0.119
"3467",5,5,0,0,0,13,2,-2,477.600,5.099,748.558,512.733,235.824,0.000,0.000,1448.406,11.000,16.950,0.0179498,0.0751002,0.8270532,43.464,15.767,39.740,33.063,-3.745,2.000,3.223,-7.961,0.892,-1.721,0.339,-8.743,8.985,-2.090,8,-1.039,1,0.000,0.000,0.000,186.349,12,2,18,0,18,16,33,2,0.086
"3467",5,5,0,0,0,13,2,-2,477.600,3.198,752.236,520.708,231.528,0.000,0.000,1453.352,11.000,16.950,0.0070378,0.0747329,0.8248812,43.662,15.787,39.631,33.043,-3.699,2.000,3.223,-7.996,0.980,-1.691,0.375,-8.664,9.119,-1.950,8,-1.040,1,0.000,0.000,0.000,185.042,12,2,18,0,18,16,33,2,0.104
"3467",5,5,0,0,0,13,2,-2,477.600,5.422,780.705,548.062,232.643,0.000,0.000,1472.815,11.000,16.950,0.0199605,0.0720077,0.8018811,44.441,16.056,39.987,33.119,-3.701,2.000,3.223,-8.369,0.956,-1.835,0.365,-8.684,8.865,-2.028,8,-1.102,1,0.000,0.000,0.000,183.521,12,2,18,0,18,16,33,2,0.099
"3467",5,5,0,0,0,13,2,-2,477.600,3.544,781.850,555.861,225.989,0.000,0.000,1473.649,11.000,16.950,0.0085233,0.0719023,0.8010094,44.474,16.021,39.805,33.077,-3.654,2.000,3.223,-8.383,1.105,-1.771,0.427,-8.562,9.100,-1.596,8,-1.104,1,0.000,0.000,0.000,183.000,12,2,18,0,18,16,33,2,0.131
"3467",5,5,0,0,0,13,2,-2,477.600,4.748,754.571,521.359,233.212,0.000,0.000,1457.245,11.000,16.950,0.0154685,0.0745017,0.8237972,43.818,15.836,39.806,33.060,-3.696,2.000,3.223,-8.014,0.944,-1.714,0.360,-8.695,8.963,-1.868,8,-1.039,1,0.000,0.000,0.000,185.026,12,2,18,0,18,16,33,2,0.096
"3467",5,5,0,0,0,13,2,-2,477.600,7.849,749.913,506.332,243.582,0.000,0.000,1447.171,11.000,16.950,0.0425738,0.0749644,0.8250886,43.414,15.817,40.089,33.119,-3.813,2.000,3.223,-7.993,0.753,-1.808,0.282,-8.886,9.015,-1.847,8,-1.048,1,0.000,0.000,0.000,184.280,12,2,18,0,18,16,33,2,0.062
"3467",5,5,0,0,0,13,2,-2,477.600,5.511,758.095,530.667,227.428,0.000,0.000,1457.004,11.000,16.950,0.0208445,0.0741554,0.8198771,43.808,15.806,39.829,33.029,-3.672,2.000,3.223,-8.077,1.071,-1.679,0.413,-8.588,8.741,-1.846,8,-1.055,1,0.000,0.000,0.000,183.185,12,2,18,0,18,16,33,2,0.123
"3467",5,5,0,0,0,13,2,-2,477.600,5.079,720.960,508.860,212.100,0.000,0.000,1431.107,11.000,16.950,0.0180271,0.0779749,0.8518602,42.772,15.397,39.480,32.836,-3.566,2.000,3.223,-7.560,1.497,-1.372,0.593,-8.306,9.036,-1.663,8,-0.964,1,0.000,0.000,0.000,176.685,12,2,18,0,18,16,33,2,0.236
"3467",5,5,0,0,0,13,2,-2,477.600,4.090,723.783,515.776,208.007,0.000,0.000,1432.595,11.000,16.950,0.0116774,0.0776708,0.8491268,42.831,15.385,39.383,32.814,-3.541,2.000,3.223,-7.604,1.637,-1.346,0.653,-8.230,8.713,-2.019,8,-0.973,1,0.000,0.000,0.000,178.205,12,2,18,0,18,16,33,2,0.281
"3467",5,5,0,0,0,13,2,-2,477.600,3.829,778.709,554.130,224.579,0.000,0.000,1466.324,11.000,16.950,0.0099970,0.0721923,0.8015732,44.181,15.943,39.715,33.059,-3.679,2.000,3.223,-8.374,1.140,-1.753,0.441,-8.536,9.075,-1.438,8,-1.113,1,0.000,0.000,0.000,184.906,12,2,18,0,18,16,33,2,0.139
"3467",5,5,0,0,0,13,2,-2,477.600,9.022,730.732,495.283,235.450,0.000,0.000,1433.155,11.000,16.950,0.0567917,0.0769321,0.8412703,42.854,15.597,40.112,33.018,-3.760,2.000,3.223,-7.731,0.899,-1.641,0.342,-8.736,9.088,-1.818,8,-1.003,1,0.000,0.000,0.000,188.095,12,2,18,0,18,16,33,2,0.088
"3467",5,5,0,0,0,13,2,-2,477.600,3.648,741.135,500.623,240.512,0.000,0.000,1443.443,11.000,16.950,0.0092179,0.0758523,0.8334273,43.265,15.740,39.600,33.077,-3.776,2.000,3.223,-7.858,0.805,-1.731,0.303,-8.829,9.065,-1.790,8,-1.020,1,0.000,0.000,0.000,185.671,12,2,18,0,18,16,33,2,0.071
"3467",5,5,0,0,0,13,2,-2,477.600,3.226,759.752,519.335,240.418,0.000,0.000,1438.314,11.000,16.950,0.0072367,0.0739936,0.8110773,43.060,15.763,39.397,33.122,-3.891,2.000,3.223,-8.220,0.807,-1.859,0.304,-8.827,8.979,-1.753,8,-1.116,1,0.000,0.000,0.000,185.014,12,2,18,0,18,16,33,2,0.071
"3467",6,5,0,0,0,13,2,-2,477.600,0.688,714.815,472.751,242.064,0.000,0.000,1400.205,11.000,16.950,0.0003376,0.0786452,0.8467702,41.535,15.350,38.917,33.025,-3.945,2.000,3.223,-7.642,0.778,-1.674,0.292,-8.858,8.840,-2.165,8,-1.025,1,0.000,0.000,0.000,178.600,12,2,18,0,18,16,33,2,0.066
"3467",5,5,0,0,0,13,2,-2,477.600,4.013,700.785,460.210,240.575,0.000,0.000,1387.469,11.000,16.950,0.0116092,0.0802197,0.8584776,41.025,15.218,38.928,32.981,-3.948,2.000,3.223,-7.453,0.804,-1.599,0.303,-8.830,8.999,-1.881,8,-0.993,1,0.000,0.000,0.000,179.556,12,2,18,0,18,16,33,2,0.071
"3467",5,5,0,0,0,13,2,-2,477.600,5.602,744.251,501.245,243.006,0.000,0.000,1451.635,11.000,16.950,0.0216213,0.0755347,0.8330741,43.593,15.830,39.899,33.102,-3.754,2.000,3.223,-7.864,0.762,-1.757,0.286,-8.875,8.849,-1.831,8,-1.010,1,0.000,0.000,0.000,184.632,12,2,18,0,18,16,33,2,0.064
"3467",5,5,0,0,0,13,2,-2,477.600,2.009,743.768,490.646,253.122,0.000,0.000,1442.056,11.000,16.950,0.0027983,0.0755838,0.8299443,43.210,15.826,39.539,33.169,-3.884,2.000,3.223,-7.914,0.611,-1.873,0.225,-9.062,8.994,-2.047,8,-1.036,1,0.000,0.000,0.000,184.245,12,2,18,0,18,16,33,2,0.041
"3467",5,5,0,0,0,13,2,-2,477.600,5.888,697.384,487.290,210.094,0.000,0.000,1403.369,11.000,16.950,0.0247068,0.0806109,0.8692421,41.662,15.133,39.231,32.765,-3.616,2.000,3.223,-7.279,1.564,-1.277,0.621,-8.269,8.865,-1.924,8,-0.930,1,0.000,0.000,0.000,181.264,12,2,18,0,18,16,33,2,0.257
"3467",5,5,0,0,0,13,2,-2,477.600,7.795,698.809,486.161,212.648,0.000,0.000,1399.116,11.000,16.950,0.0434249,0.0804466,0.8657166,41.491,15.116,39.424,32.786,-3.669,2.000,3.223,-7.336,1.479,-1.315,0.585,-8.316,8.868,-2.013,8,-0.950,1,0.000,0.000,0.000,178.146,12,2,18,0,18,16,33,2,0.231
"3467",5,5,0,0,0,13,2,-2,477.600,4.245,753.065,522.226,230.839,0.000,0.000,1443.512,11.000,16.950,0.0124831,0.0746506,0.8202493,43.268,15.710,39.539,33.040,-3.762,2.000,3.223,-8.071,0.994,-1.710,0.381,-8.651,8.874,-1.849,8,-1.072,1,0.000,0.000,0.000,183.997,12,2,18,0,18,16,33,2,0.107
"3467",5,5,0,0,0,13,2,-2,477.600,3.309,682.605,454.467,228.137,0.000,0.000,1384.814,11.000,16.950,0.0079089,0.0823563,0.8802177,40.919,15.105,38.863,32.852,-3.785,2.000,3.223,-7.101,1.055,-1.386,0.406,-8.601,8.905,-2.289,8,-0.908,1,0.000,0.000,0.000,184.284,12,2,18,0,18,16,33,2,0.120
"3467",5,5,0,0,0,13,2,-2,477.600,2.874,731.851,524.048,207.803,0.000,0.000,1424.958,11.000,16.950,0.0057957,0.0768145,0.8367782,42.526,15.341,39.138,32.833,-3.628,2.000,3.223,-7.804,1.644,-1.402,0.656,-8.226,8.864,-1.922,8,-1.032,1,0.000,0.000,0.000,182.944,12,2,18,0,18,16,33,2,0.284
"3467",6,5,0,0,0,13,2,-2,477.600,0.708,754.798,526.807,227.990,0.000,0.000,1447.375,11.000,16.950,0.0003460,0.0744793,0.8198266,43.423,15.726,39.412,33.025,-3.725,2.000,3.223,-8.078,1.058,-1.684,0.407,-8.598,9.195,-1.775,8,-1.069,1,0.000,0.000,0.000,184.565,12,2,18,0,18,16,33,2,0.120
"3467",5,5,0,0,0,13,2,-2,477.600,3.226,773.642,546.246,227.396,0.000,0.000,1468.190,11.000,16.950,0.0070877,0.0726651,0.8075078,44.256,15.953,39.744,33.066,-3.665,2.000,3.223,-8.278,1.072,-1.748,0.413,-8.587,9.021,-1.847,8,-1.087,1,0.000,0.000,0.000,184.846,12,2,18,0,18,16,33,2,0.123
"3467",5,5,0,0,0,13,2,-2,477.600,3.171,775.634,546.736,228.898,0.000,0.000,1467.483,11.000,16.950,0.0068539,0.0724785,0.8051755,44.227,15.967,39.727,33.081,-3.689,2.000,3.223,-8.315,1.037,-1.777,0.399,-8.615,9.108,-1.826,8,-1.097,1,0.000,0.000,0.000,183.789,12,2,18,0,18,16,33,2,0.116
"3467",5,5,0,0,0,13,2,-2,477.600,4.553,767.167,543.326,223.841,0.000,0.000,1463.453,11.000,16.950,0.0141631,0.0732785,0.8125708,44.066,15.865,39.779,33.027,-3.644,2.000,3.223,-8.196,1.159,-1.683,0.449,-8.522,9.153,-1.816,8,-1.074,1,0.000,0.000,0.000,183.774,12,2,18,0,18,16,33,2,0.144
"3467",5,5,0,0,0,13,2,-2,477.600,3.166,767.108,545.036,222.071,0.000,0.000,1458.346,11.000,16.950,0.0068731,0.0732841,0.8107414,43.862,15.814,39.588,33.014,-3.665,2.000,3.223,-8.225,1.204,-1.675,0.468,-8.489,8.847,-1.753,8,-1.089,1,0.000,0.000,0.000,181.305,12,2,18,0,18,16,33,2,0.155
"3467",5,5,0,0,0,13,2,-2,477.600,5.988,735.881,492.290,243.590,0.000,0.000,1431.366,11.000,16.950,0.0250496,0.0763939,0.8346891,42.782,15.653,39.663,33.086,-3.852,2.000,3.223,-7.838,0.753,-1.754,0.282,-8.886,9.078,-1.878,8,-1.032,1,0.000,0.000,0.000,185.575,12,2,18,0,18,16,33,2,0.062
"3467",5,5,0,0,0,13,2,-2,477.600,6.394,778.870,546.721,232.149,0.000,0.000,1457.520,11.000,16.950,0.0280483,0.0721773,0.7981958,43.829,15.932,39.857,33.111,-3.790,2.000,3.223,-8.428,0.966,-1.852,0.369,-8.675,9.057,-1.629,8,-1.139,1,0.000,0.000,0.000,185.027,12,2,18,0,18,16,33,2,0.101
"3467",5,5,0,0,0,13,2,-2,477.600,2.465,739.653,496.056,243.597,0.000,0.000,1435.113,11.000,16.950,0.0042342,0.0760043,0.8318811,42.932,15.693,39.420,33.095,-3.845,2.000,3.223,-7.883,0.753,-1.770,0.282,-8.886,9.122,-1.807,8,-1.038,1,0.000,0.000,0.000,184.843,12,2,18,0,18,16,33,2,0.062
"3467",5,5,0,0,0,13,2,-2,477.600,6.199,775.063,537.528,237.535,0.000,0.000,1461.405,11.000,16.950,0.0262990,0.0725319,0.8035415,43.984,15.981,39.941,33.139,-3.786,2.000,3.223,-8.342,0.859,-1.876,0.325,-8.774,9.108,-1.607,8,-1.112,1,0.000,0.000,0.000,188.248,12,2,18,0,18,16,33,2,0.080
"3467",5,5,0,0,0,13,2,-2,477.600,5.869,723.177,488.925,234.253,0.000,0.000,1428.966,11.000,16.950,0.0241011,0.0777358,0.8484017,42.686,15.540,39.628,32.992,-3.744,2.000,3.223,-7.616,0.923,-1.593,0.351,-8.714,8.821,-1.938,8,-0.981,1,0.000,0.000,0.000,183.748,12,2,18,0,18,16,33,2,0.092
"3467",5,5,0,0,0,13,2,-2,477.600,6.897,720.497,505.315,215.182,0.000,0.000,1423.075,11.000,16.950,0.0334240,0.0780250,0.8492156,42.450,15.354,39.579,32.855,-3.637,2.000,3.223,-7.603,1.400,-1.412,0.551,-8.362,8.857,-1.719,8,-0.985,1,0.000,0.000,0.000,181.361,12,2,18,0,18,16,33,2,0.207
"3467",5,5,0,0,0,13,2,-2,477.600,5.807,761.622,526.975,234.647,0.000,0.000,1455.260,11.000,16.950,0.0231688,0.0738119,0.8154288,43.738,15.858,39.851,33.087,-3.749,2.000,3.223,-8.149,0.915,-1.776,0.348,-8.721,9.001,-2.033,8,-1.075,1,0.000,0.000,0.000,183.567,12,2,18,0,18,16,33,2,0.091
"3467",5,5,0,0,0,13,2,-2,477.600,3.882,764.639,539.916,224.723,0.000,0.000,1460.763,11.000,16.950,0.0103183,0.0735207,0.8142575,43.958,15.841,39.700,33.027,-3.657,2.000,3.223,-8.168,1.136,-1.683,0.440,-8.538,9.056,-1.964,8,-1.071,1,0.000,0.000,0.000,184.907,12,2,18,0,18,16,33,2,0.138
"3467",5,5,0,0,0,13,2,-2,477.600,6.920,755.352,526.186,229.166,0.000,0.000,1437.392,11.000,16.950,0.0333140,0.0744246,0.8154534,43.023,15.660,39.706,33.034,-3.800,2.000,3.223,-8.149,1.031,-1.721,0.396,-8.620,8.870,-1.641,8,-1.100,1,0.000,0.000,0.000,185.485,12,2,18,0,18,16,33,2,0.115
"3467",5,5,0,0,0,13,2,-2,477.600,5.762,765.750,540.912,224.839,0.000,0.000,1456.279,11.000,16.950,0.0227945,0.0734140,0.8114114,43.779,15.813,39.794,33.030,-3.692,2.000,3.223,-8.214,1.134,-1.700,0.439,-8.540,9.070,-1.990,8,-1.089,1,0.000,0.000,0.000,183.582,12,2,18,0,18,16,33,2,0.138
"3467",5,5,0,0,0,13,2,-2,477.600,3.626,757.148,534.291,222.857,0.000,0.000,1463.126,11.000,16.950,0.0089864,0.0742480,0.8231997,44.053,15.817,39.748,32.996,-3.597,2.000,3.223,-8.024,1.184,-1.615,0.460,-8.504,9.159,-1.941,8,-1.033,1,0.000,0.000,0.000,187.072,12,2,18,0,18,16,33,2,0.150
"3467",5,5,0,0,0,13,2,-2,477.600,4.499,751.823,534.007,217.816,0.000,0.000,1454.713,11.000,16.950,0.0139139,0.0747740,0.8258496,43.716,15.699,39.681,32.949,-3.593,2.000,3.223,-7.981,1.321,-1.552,0.518,-8.411,8.947,-1.852,8,-1.035,1,0.000,0.000,0.000,184.427,12,2,18,0,18,16,33,2,0.185
"3467",5,5,0,0,0,13,2,-2,477.600,5.470,757.619,524.674,232.945,0.000,0.000,1459.205,11.000,16.950,0.0205020,0.0742019,0.8212181,43.896,15.860,39.890,33.066,-3.694,2.000,3.223,-8.056,0.950,-1.726,0.362,-8.690,8.838,-2.011,8,-1.046,1,0.000,0.000,0.000,184.308,12,2,18,0,18,16,33,2,0.098
"3467",5,5,0,0,0,13,2,-2,477.600,4.115,754.630,522.256,232.375,0.000,0.000,1452.864,11.000,16.950,0.0116570,0.0744958,0.8220799,43.642,15.798,39.678,33.055,-3.719,2.000,3.223,-8.042,0.962,-1.715,0.367,-8.679,8.994,-2.149,8,-1.052,1,0.000,0.000,0.000,184.425,12,2,18,0,18,16,33,2,0.100
"3467",5,5,0,0,0,13,2,-2,477.600,1.834,750.753,531.156,219.597,0.000,0.000,1447.530,11.000,16.950,0.0023227,0.0748805,0.8243019,43.429,15.654,39.420,32.958,-3.648,2.000,3.223,-8.006,1.271,-1.578,0.497,-8.444,8.955,-2.069,8,-1.051,1,0.000,0.000,0.000,181.842,12,2,18,0,18,16,33,2,0.172
"3467",5,5,0,0,0,13,2,-2,477.600,2.316,681.740,457.803,223.937,0.000,0.000,1379.251,11.000,16.950,0.0038903,0.0824607,0.8789720,40.696,15.028,38.702,32.822,-3.787,2.000,3.223,-7.121,1.156,-1.355,0.448,-8.524,8.978,-2.211,8,-0.920,1,0.000,0.000,0.000,182.269,12,2,18,0,18,16,33,2,0.143
"3467",5,5,0,0,0,13,2,-2,477.600,4.279,713.389,491.795,221.594,0.000,0.000,1418.078,11.000,16.950,0.0129118,0.0788024,0.8556683,42.250,15.348,39.284,32.882,-3.680,2.000,3.223,-7.498,1.217,-1.441,0.474,-8.481,8.657,-2.286,8,-0.966,1,0.000,0.000,0.000,179.911,12,2,18,0,18,16,33,2,0.158
"3467",5,5,0,0,0,13,2,-2,477.600,6.121,664.548,428.488,236.060,0.000,0.000,1377.703,11.000,16.950,0.0271942,0.0845940,0.9010365,40.634,15.120,39.142,32.863,-3.786,2.000,3.223,-6.764,0.887,-1.361,0.337,-8.747,8.898,-2.188,8,-0.832,1,0.000,0.000,0.000,183.163,12,2,18,0,18,16,33,2,0.085
"3467",6,5,0,0,0,13,2,-2,477.600,0.881,689.635,482.714,206.921,0.000,0.000,1389.548,11.000,16.950,0.0005588,0.0815167,0.8732288,41.108,14.994,38.699,32.725,-3.644,2.000,3.223,-7.214,1.676,-1.232,0.670,-8.210,8.968,-2.275,8,-0.931,1,0.000,0.000,0.000,182.046,12,2,18,0,18,16,33,2,0.294
"3467",5,5,0,0,0,13,2,-2,477.600,1.509,675.800,452.490,223.310,0.000,0.000,1382.298,11.000,16.950,0.0016484,0.0831856,0.8880041,40.818,15.054,38.746,32.803,-3.731,2.000,3.223,-6.975,1.172,-1.311,0.455,-8.512,8.939,-2.280,8,-0.880,1,0.000,0.000,0.000,183.859,12,2,18,0,18,16,33,2,0.147
"3467",5,5,0,0,0,13,2,-2,477.600,5.392,760.110,545.238,214.872,0.000,0.000,1457.629,11.000,16.950,0.0199449,0.0739587,0.8179370,43.833,15.730,39.755,32.949,-3.590,2.000,3.223,-8.109,1.409,-1.564,0.555,-8.357,8.915,-2.108,8,-1.061,1,0.000,0.000,0.000,179.925,12,2,18,0,18,16,33,2,0.210
"3467",5,5,0,0,0,13,2,-2,477.600,3.384,722.362,522.960,199.401,0.000,0.000,1426.197,11.000,16.950,0.0080296,0.0778236,0.8482619,42.575,15.271,39.194,32.753,-3.517,2.000,3.223,-7.618,1.975,-1.270,0.800,-8.072,8.745,-2.097,8,-0.985,1,0.000,0.000,0.000,178.740,12,2,18,0,18,16,33,2,0.405
"3467",6,5,0,0,0,13,2,-2,477.600,0.957,760.709,547.059,213.650,0.000,0.000,1457.282,11.000,16.950,0.0006288,0.0739005,0.8171636,43.819,15.721,39.475,32.942,-3.587,2.000,3.223,-8.121,1.447,-1.556,0.571,-8.334,8.928,-2.126,8,-1.065,1,0.000,0.000,0.000,185.146,12,2,18,0,18,16,33,2,0.221
"3467",5,5,0,0,0,13,2,-2,477.600,6.069,715.157,508.698,206.459,0.000,0.000,1413.516,11.000,16.950,0.0260604,0.0786076,0.8517216,42.068,15.207,39.307,32.783,-3.614,2.000,3.223,-7.562,1.693,-1.320,0.677,-8.202,8.854,-2.049,8,-0.988,1,0.000,0.000,0.000,175.805,12,2,18,0,18,16,33,2,0.300
"3467",5,5,0,0,0,13,2,-2,477.600,3.743,759.831,548.896,210.935,0.000,0.000,1447.760,11.000,16.950,0.0096769,0.0739859,0.8145398,43.438,15.627,39.436,32.921,-3.626,2.000,3.223,-8.164,1.536,-1.543,0.609,-8.284,8.915,-2.102,8,-1.089,1,0.000,0.000,0.000,179.869,12,2,18,0,18,16,33,2,0.248
"3467",5,5,0,0,0,13,2,-2,477.600,6.018,720.220,506.026,214.194,0.000,0.000,1415.382,11.000,16.950,0.0255883,0.0780550,0.8464784,42.142,15.285,39.344,32.848,-3.679,2.000,3.223,-7.647,1.430,-1.416,0.564,-8.344,8.777,-2.098,8,-1.006,1,0.000,0.000,0.000,177.025,12,2,18,0,18,16,33,2,0.216
"3467",5,5,0,0,0,13,2,-2,477.600,5.711,739.869,508.488,231.381,0.000,0.000,1435.770,11.000,16.950,0.0227199,0.0759821,0.8318921,42.958,15.612,39.622,33.012,-3.757,2.000,3.223,-7.883,0.983,-1.652,0.376,-8.661,8.891,-1.983,8,-1.037,1,0.000,0.000,0.000,182.472,12,2,18,0,18,16,33,2,0.104
"3467",5,5,0,0,0,13,2,-2,477.600,7.950,716.012,502.583,213.430,0.000,0.000,1419.007,11.000,16.950,0.0445388,0.0785137,0.8529055,42.287,15.302,39.679,32.833,-3.630,2.000,3.223,-7.543,1.454,-1.379,0.574,-8.330,8.725,-2.057,8,-0.976,1,0.000,0.000,0.000,177.175,12,2,18,0,18,16,33,2,0.223
"3467",5,5,0,0,0,13,2,-2,477.600,4.307,734.403,511.192,223.211,0.000,0.000,1437.938,11.000,16.950,0.0129003,0.0765476,0.8389266,43.045,15.557,39.509,32.943,-3.662,2.000,3.223,-7.769,1.175,-1.537,0.456,-8.510,9.100,-1.915,8,-1.006,1,0.000,0.000,0.000,181.370,12,2,18,0,18,16,33,2,0.147
"3467",5,5,0,0,0,13,2,-2,477.600,3.676,733.162,492.165,240.997,0.000,0.000,1433.540,11.000,16.950,0.0094275,0.0766772,0.8386326,42.869,15.645,39.485,33.061,-3.808,2.000,3.223,-7.774,0.797,-1.707,0.300,-8.838,8.858,-1.890,8,-1.013,1,0.000,0.000,0.000,184.969,12,2,18,0,18,16,33,2,0.069
"3467",5,5,0,0,0,13,2,-2,477.600,4.111,770.787,521.790,248.997,0.000,0.000,1468.529,11.000,16.950,0.0115069,0.0729343,0.8106232,44.269,16.095,39.932,33.206,-3.801,2.000,3.223,-8.227,0.669,-1.949,0.248,-8.986,9.078,-1.983,8,-1.074,1,0.000,0.000,0.000,187.553,12,2,18,0,18,16,33,2,0.049
"3467",5,5,0,0,0,13,2,-2,477.600,2.954,774.554,530.456,244.098,0.000,0.000,1479.259,11.000,16.950,0.0059000,0.0725796,0.8106056,44.699,16.156,39.985,33.182,-3.713,2.000,3.223,-8.227,0.744,-1.900,0.278,-8.895,9.071,-1.802,8,-1.058,1,0.000,0.000,0.000,183.795,12,2,18,0,18,16,33,2,0.061
"3467",5,5,0,0,0,13,2,-2,477.600,3.287,766.515,519.611,246.904,0.000,0.000,1467.569,11.000,16.950,0.0073617,0.0733408,0.8147861,44.231,16.055,39.870,33.182,-3.774,2.000,3.223,-8.160,0.700,-1.902,0.261,-8.947,9.005,-1.818,8,-1.059,1,0.000,0.000,0.000,182.739,12,2,18,0,18,16,33,2,0.054
